,lat,lon,dS2S_T1,AF_T1,var_T1,sd_T1
3298,4073937.966,382156.1524,-0.244172095,0.783352811,0.123622262,0.351599577
3299,4073887.426,385873.1091,-0.182810038,0.832926365,0.119498738,0.345685895
3300,4073838.507,389590.0486,-0.130313874,0.877819863,0.110818727,0.332894469
3301,4073791.208,393306.9715,-0.075424094,0.927350119,0.098780413,0.314293514
3302,4073745.529,397023.8783,-0.004214128,0.995794739,0.095024678,0.308260731
3303,4073701.47,400740.7696,0.082510827,1.086010431,0.104827536,0.323770808
3304,4073659.031,404457.6459,0.176801082,1.193393682,0.110479527,0.332384608
3305,4073618.212,408174.5079,0.258801557,1.29537672,0.102233153,0.319739195
3306,4073579.013,411891.356,0.308298003,1.361106543,0.090045288,0.300075471
3307,4073541.434,415608.1909,0.298606329,1.347978858,0.09430147,0.307085444
3308,4073505.475,419325.013,0.234678789,1.264502531,0.10885272,0.329928356
3309,4073471.135,423041.823,0.143759433,1.154606315,0.115455929,0.339788065
3310,4073438.415,426758.6214,0.05156983,1.05292271,0.113891461,0.33747809
3311,4073407.315,430475.4087,-0.026502133,0.973845967,0.108705876,0.329705742
3312,4073377.834,434192.1856,-0.08868232,0.915136248,0.093269172,0.305400019
3313,4073349.973,437908.9526,-0.140957347,0.868526356,0.06792565,0.260625497
3314,4073323.732,441625.7102,-0.185229833,0.830913291,0.074723926,0.273356775
3315,4073299.11,445342.459,-0.218852637,0.803440107,0.109093347,0.33029282
3316,4073276.107,449059.1995,-0.242683601,0.784519696,0.130666475,0.361478181
3317,4073254.723,452775.9324,-0.251414954,0.777699595,0.129750347,0.360208755
3318,4073234.959,456492.6582,-0.230903135,0.793816355,0.104104132,0.322651719
3319,4073216.815,460209.3775,-0.166896233,0.846287423,0.05397165,0.232317994
3320,4073200.289,463926.0907,-0.120477132,0.88649736,0.045971797,0.214410347
3321,4073185.383,467642.7985,-0.117692071,0.88896975,0.116445623,0.341241297
3322,4073172.096,471359.5014,-0.081945834,0.921321862,0.182416071,0.427101944
3323,4073160.429,475076.2,-0.032818352,0.967714327,0.240809106,0.490723044
3324,4073150.38,478792.8949,0.011756711,1.011826093,0.292205988,0.540560809
3325,4073141.951,482509.5865,0.045601957,1.046657713,0.337158585,0.580653584
3326,4073135.141,486226.2755,0.064475958,1.066599935,0.37592625,0.613128249
3327,4073129.95,489942.9625,0.071033628,1.073617329,0.408395266,0.639058108
3328,4073126.378,493659.6479,0.073425981,1.076188875,0.43492379,0.659487521
3329,4073124.426,497376.3324,0.081610432,1.085033033,0.456234901,0.675451628
3330,4073124.092,501093.0164,0.096144126,1.100917723,0.472712338,0.68754079
3331,4073125.378,504809.7007,0.116273222,1.123302742,0.484143953,0.695804536
3332,4073128.283,508526.3856,0.131513354,1.140553139,0.490919413,0.700656416
3333,4081138.752,259613.7707,0.231365825,1.260320212,0.489135367,0.699382133
3334,4081034.64,263329.587,0.249508059,1.283393907,0.48658533,0.697556686
3335,4080932.152,267045.3679,0.259210496,1.295906559,0.483975786,0.695683683
3336,4080831.289,270761.114,0.259612763,1.296427965,0.481195236,0.693682374
3337,4080732.051,274476.8257,0.249619785,1.283537303,0.477767411,0.691207212
3338,4080634.437,278192.5037,0.229338251,1.257767408,0.473064914,0.687797146
3339,4080538.447,281908.1486,0.199339111,1.220595814,0.466085346,0.682704436
3340,4080444.082,285623.7607,0.160691277,1.174322372,0.455753279,0.675095015
3341,4080351.34,289339.3409,0.115062204,1.121943225,0.442009856,0.664838218
3342,4080260.222,293054.8895,0.064445692,1.066567653,0.424502515,0.651538575
3343,4080170.728,296770.4071,0.011223899,1.011287123,0.402712494,0.634596323
3344,4080082.858,300485.8943,-0.041898687,0.958966932,0.376140026,0.613302556
3345,4079996.61,304201.3516,-0.092225591,0.91189941,0.344357062,0.586819446
3346,4079911.986,307916.7797,-0.140508132,0.868916599,0.307715309,0.554720929
3347,4079828.986,311632.1789,-0.191586695,0.825648043,0.266419928,0.51615882
3348,4079747.608,315347.55,-0.242968739,0.784296031,0.219736134,0.468760209
3349,4079667.853,319062.8935,-0.291240983,0.747335561,0.166122165,0.407580869
3350,4079589.72,322778.2098,-0.329994844,0.71892744,0.104132055,0.322694988
